,Genero,Casado,Age,Graduado,Profesion,Work_Experience,Spending_Score,Family_Size,Categoria_economica
3021,1,1,0.019454162089247586,1,1,2,1,3,0
3022,1,1,0.013842384563503089,1,4,1,1,2,0
3023,0,1,0.011597673553205292,0,1,7,2,2,1
3024,0,1,0.016087095573800888,1,4,0,2,2,0
3025,0,1,0.03030359863902028,1,0,1,0,3,1
3026,1,0,0.01309414756007049,1,1,3,1,1,1
3027,1,1,0.02469182111327578,0,0,0,1,1,1
3028,1,1,0.01459062156693569,1,1,14,2,2,1
3029,0,1,0.019454162089247586,0,2,3,2,2,0
3030,1,1,0.022072991601261683,1,4,0,2,2,1
3031,1,1,0.01459062156693569,0,3,8,2,4,0
3032,1,1,0.018331806584098685,1,1,1,2,3,1
3033,1,1,0.023569465608126883,1,5,8,2,3,1
3034,0,0,0.011597673553205292,1,4,0,1,3,0
3035,0,1,0.017957688082382385,1,1,0,2,6,0
3036,1,1,0.01533885857036829,1,1,0,0,5,1
3037,0,0,0.010101199546340093,1,8,1,1,4,1
3038,1,1,0.013842384563503089,1,3,0,2,3,1
